Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Distrito Federal;Honduras;Janeiro;2026;5
Terrestre;Paraná;Honduras;Janeiro;2026;5
Terrestre;Paraná;Honduras;Janeiro;2026;8
Terrestre;Santa Catarina;Honduras;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Honduras;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Honduras;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Honduras;Janeiro;2026;3
Terrestre;Mato Grosso do Sul;Honduras;Janeiro;2026;1
Marítima;Maranhão;Honduras;Janeiro;2026;1
Marítima;Rio de Janeiro;Honduras;Janeiro;2026;2
Marítima;Santa Catarina;Honduras;Janeiro;2026;1
Marítima;Santa Catarina;Honduras;Janeiro;2026;6
Aérea;Amazonas;Hungria;Janeiro;2026;2
Aérea;Pará;Hungria;Janeiro;2026;2
Aérea;Ceará;Hungria;Janeiro;2026;29
Aérea;Pernambuco;Hungria;Janeiro;2026;4
Aérea;Bahia;Hungria;Janeiro;2026;19
Aérea;Rio de Janeiro;Hungria;Janeiro;2026;636
Aérea;São Paulo;Hungria;Janeiro;2026;5
Aérea;São Paulo;Hungria;Janeiro;2026;322
Aérea;Paraná;Hungria;Janeiro;2026;1
Aérea;Paraná;Hungria;Janeiro;2026;1
Aérea;Santa Catarina;Hungria;Janeiro;2026;5
Aérea;Rio Grande do Sul;Hungria;Janeiro;2026;3
Aérea;Distrito Federal;Hungria;Janeiro;2026;2
Terrestre;Paraná;Hungria;Janeiro;2026;6
Terrestre;Paraná;Hungria;Janeiro;2026;89
Terrestre;Rio Grande do Sul;Hungria;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Hungria;Janeiro;2026;2
Terrestre;Mato Grosso do Sul;Hungria;Janeiro;2026;1
Marítima;Ceará;Hungria;Janeiro;2026;2
Marítima;Pernambuco;Hungria;Janeiro;2026;5
Marítima;Rio de Janeiro;Hungria;Janeiro;2026;5
Marítima;Santa Catarina;Hungria;Janeiro;2026;2
Marítima;Santa Catarina;Hungria;Janeiro;2026;1
Aérea;Bahia;Indonésia;Janeiro;2026;1
Aérea;Rio de Janeiro;Indonésia;Janeiro;2026;27
Aérea;São Paulo;Indonésia;Janeiro;2026;302
Aérea;Paraná;Indonésia;Janeiro;2026;1
Aérea;Santa Catarina;Indonésia;Janeiro;2026;2
Aérea;Distrito Federal;Indonésia;Janeiro;2026;2
Terrestre;Amapá;Indonésia;Janeiro;2026;1
Terrestre;Paraná;Indonésia;Janeiro;2026;2
Terrestre;Paraná;Indonésia;Janeiro;2026;25
Marítima;Ceará;Indonésia;Janeiro;2026;2
Marítima;Santa Catarina;Indonésia;Janeiro;2026;11
Marítima;Santa Catarina;Indonésia;Janeiro;2026;8
Fluvial;Pará;Indonésia;Janeiro;2026;1
Fluvial;Amapá;Indonésia;Janeiro;2026;5
Aérea;Ceará;Iraque;Janeiro;2026;1
Aérea;São Paulo;Iraque;Janeiro;2026;40
Aérea;Amazonas;Irlanda;Janeiro;2026;5
Aérea;Pará;Irlanda;Janeiro;2026;3
Aérea;Ceará;Irlanda;Janeiro;2026;25
Aérea;Rio Grande do Norte;Irlanda;Janeiro;2026;20
Aérea;Pernambuco;Irlanda;Janeiro;2026;34
Aérea;Alagoas;Irlanda;Janeiro;2026;6
Aérea;Bahia;Irlanda;Janeiro;2026;40
Aérea;Minas Gerais;Irlanda;Janeiro;2026;17
Aérea;Rio de Janeiro;Irlanda;Janeiro;2026;1329
Aérea;São Paulo;Irlanda;Janeiro;2026;34
Aérea;São Paulo;Irlanda;Janeiro;2026;3286
Aérea;São Paulo;Irlanda;Janeiro;2026;1
Aérea;Paraná;Irlanda;Janeiro;2026;1
Aérea;Paraná;Irlanda;Janeiro;2026;2
Aérea;Santa Catarina;Irlanda;Janeiro;2026;32
Aérea;Rio Grande do Sul;Irlanda;Janeiro;2026;13
Aérea;Distrito Federal;Irlanda;Janeiro;2026;25
Terrestre;Amazonas;Irlanda;Janeiro;2026;2
Terrestre;Roraima;Irlanda;Janeiro;2026;4
Terrestre;Roraima;Irlanda;Janeiro;2026;2
Terrestre;Paraná;Irlanda;Janeiro;2026;18
Terrestre;Paraná;Irlanda;Janeiro;2026;152
Terrestre;Rio Grande do Sul;Irlanda;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Irlanda;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Irlanda;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Irlanda;Janeiro;2026;1
Marítima;Pernambuco;Irlanda;Janeiro;2026;13
Marítima;Rio de Janeiro;Irlanda;Janeiro;2026;2
Marítima;São Paulo;Irlanda;Janeiro;2026;1
Marítima;Santa Catarina;Irlanda;Janeiro;2026;4
Fluvial;Pará;Irlanda;Janeiro;2026;11
Fluvial;Amapá;Irlanda;Janeiro;2026;4
Fluvial;Amapá;Irlanda;Janeiro;2026;1
Aérea;Rio de Janeiro;Irã;Janeiro;2026;4
Aérea;São Paulo;Irã;Janeiro;2026;81
Aérea;Amazonas;Islândia;Janeiro;2026;1
Aérea;Ceará;Islândia;Janeiro;2026;1
Aérea;Rio Grande do Norte;Islândia;Janeiro;2026;2
Aérea;Bahia;Islândia;Janeiro;2026;1
Aérea;Rio de Janeiro;Islândia;Janeiro;2026;64
Aérea;São Paulo;Islândia;Janeiro;2026;9
Aérea;Santa Catarina;Islândia;Janeiro;2026;1
Aérea;Rio Grande do Sul;Islândia;Janeiro;2026;1
Terrestre;Paraná;Islândia;Janeiro;2026;37
Terrestre;Rio Grande do Sul;Islândia;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Islândia;Janeiro;2026;1
Marítima;Santa Catarina;Islândia;Janeiro;2026;1
Aérea;Amazonas;Israel;Janeiro;2026;8
Aérea;Ceará;Israel;Janeiro;2026;20
Aérea;Rio Grande do Norte;Israel;Janeiro;2026;3
Aérea;Pernambuco;Israel;Janeiro;2026;8
Aérea;Bahia;Israel;Janeiro;2026;181
Aérea;Minas Gerais;Israel;Janeiro;2026;2
Aérea;Rio de Janeiro;Israel;Janeiro;2026;2153
Aérea;São Paulo;Israel;Janeiro;2026;10
Aérea;São Paulo;Israel;Janeiro;2026;2088
Aérea;Paraná;Israel;Janeiro;2026;36
Aérea;Paraná;Israel;Janeiro;2026;11
Aérea;Santa Catarina;Israel;Janeiro;2026;54
Aérea;Rio Grande do Sul;Israel;Janeiro;2026;13
Aérea;Distrito Federal;Israel;Janeiro;2026;14
Terrestre;Acre;Israel;Janeiro;2026;1
Terrestre;Amazonas;Israel;Janeiro;2026;1
Terrestre;Paraná;Israel;Janeiro;2026;19
Terrestre;Paraná;Israel;Janeiro;2026;1007
Terrestre;Santa Catarina;Israel;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Israel;Janeiro;2026;10
Terrestre;Rio Grande do Sul;Israel;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Israel;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Israel;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Israel;Janeiro;2026;5
Terrestre;Mato Grosso do Sul;Israel;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;Israel;Janeiro;2026;2
Marítima;Rio de Janeiro;Israel;Janeiro;2026;9
Marítima;São Paulo;Israel;Janeiro;2026;1
Marítima;Santa Catarina;Israel;Janeiro;2026;2
Fluvial;Pará;Israel;Janeiro;2026;2
Aérea;Amazonas;Itália;Janeiro;2026;26
Aérea;Pará;Itália;Janeiro;2026;25
Aérea;Ceará;Itália;Janeiro;2026;1061
Aérea;Rio Grande do Norte;Itália;Janeiro;2026;438
Aérea;Paraíba;Itália;Janeiro;2026;1
Aérea;Pernambuco;Itália;Janeiro;2026;6
Aérea;Pernambuco;Itália;Janeiro;2026;760
Aérea;Alagoas;Itália;Janeiro;2026;98
Aérea;Bahia;Itália;Janeiro;2026;9
Aérea;Bahia;Itália;Janeiro;2026;1538
Aérea;Minas Gerais;Itália;Janeiro;2026;252
Aérea;Rio de Janeiro;Itália;Janeiro;2026;2
Aérea;Rio de Janeiro;Itália;Janeiro;2026;3682
Aérea;São Paulo;Itália;Janeiro;2026;74
Aérea;São Paulo;Itália;Janeiro;2026;8606
Aérea;São Paulo;Itália;Janeiro;2026;7
Aérea;Paraná;Itália;Janeiro;2026;4
Aérea;Paraná;Itália;Janeiro;2026;9
Aérea;Santa Catarina;Itália;Janeiro;2026;286
Aérea;Rio Grande do Sul;Itália;Janeiro;2026;55
Aérea;Distrito Federal;Itália;Janeiro;2026;73
Terrestre;Acre;Itália;Janeiro;2026;1
Terrestre;Amazonas;Itália;Janeiro;2026;22
Terrestre;Roraima;Itália;Janeiro;2026;2
Terrestre;Roraima;Itália;Janeiro;2026;3
Terrestre;Amapá;Itália;Janeiro;2026;2
Terrestre;Paraná;Itália;Janeiro;2026;104
Terrestre;Paraná;Itália;Janeiro;2026;1049
Terrestre;Paraná;Itália;Janeiro;2026;2
Terrestre;Santa Catarina;Itália;Janeiro;2026;2
Terrestre;Santa Catarina;Itália;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;48
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;25
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;20
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;12
Terrestre;Rio Grande do Sul;Itália;Janeiro;2026;32
Terrestre;Mato Grosso do Sul;Itália;Janeiro;2026;6
Terrestre;Mato Grosso do Sul;Itália;Janeiro;2026;3
Marítima;Maranhão;Itália;Janeiro;2026;1
Marítima;Pernambuco;Itália;Janeiro;2026;10
Marítima;Rio de Janeiro;Itália;Janeiro;2026;50
Marítima;São Paulo;Itália;Janeiro;2026;11
Marítima;São Paulo;Itália;Janeiro;2026;2
Marítima;Santa Catarina;Itália;Janeiro;2026;84
Marítima;Santa Catarina;Itália;Janeiro;2026;73
Fluvial;Pará;Itália;Janeiro;2026;9
Fluvial;Rio Grande do Sul;Itália;Janeiro;2026;3
Fluvial;Rio Grande do Sul;Itália;Janeiro;2026;2
Aérea;São Paulo;Iêmen;Janeiro;2026;17
Aérea;Bahia;Jamaica;Janeiro;2026;1
Aérea;Rio de Janeiro;Jamaica;Janeiro;2026;48
Aérea;São Paulo;Jamaica;Janeiro;2026;38
Aérea;Distrito Federal;Jamaica;Janeiro;2026;1
Terrestre;Roraima;Jamaica;Janeiro;2026;5
Marítima;Santa Catarina;Jamaica;Janeiro;2026;1
Fluvial;Pará;Jamaica;Janeiro;2026;4
Aérea;Amazonas;Japão;Janeiro;2026;11
Aérea;Pará;Japão;Janeiro;2026;4
Aérea;Ceará;Japão;Janeiro;2026;7
Aérea;Rio Grande do Norte;Japão;Janeiro;2026;1
Aérea;Pernambuco;Japão;Janeiro;2026;2
Aérea;Bahia;Japão;Janeiro;2026;8
Aérea;Rio de Janeiro;Japão;Janeiro;2026;241
Aérea;São Paulo;Japão;Janeiro;2026;7
Aérea;São Paulo;Japão;Janeiro;2026;5413
Aérea;Paraná;Japão;Janeiro;2026;4
Aérea;Paraná;Japão;Janeiro;2026;3
Aérea;Santa Catarina;Japão;Janeiro;2026;8
Aérea;Rio Grande do Sul;Japão;Janeiro;2026;4
Aérea;Distrito Federal;Japão;Janeiro;2026;6
Terrestre;Amazonas;Japão;Janeiro;2026;2
Terrestre;Roraima;Japão;Janeiro;2026;3
Terrestre;Roraima;Japão;Janeiro;2026;5
Terrestre;Paraná;Japão;Janeiro;2026;57
Terrestre;Paraná;Japão;Janeiro;2026;130
Terrestre;Rio Grande do Sul;Japão;Janeiro;2026;7
Terrestre;Rio Grande do Sul;Japão;Janeiro;2026;3
Terrestre;Mato Grosso do Sul;Japão;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;Japão;Janeiro;2026;4
Marítima;Pernambuco;Japão;Janeiro;2026;1
Marítima;Rio de Janeiro;Japão;Janeiro;2026;1
Marítima;São Paulo;Japão;Janeiro;2026;1
Marítima;Santa Catarina;Japão;Janeiro;2026;5
Fluvial;Pará;Japão;Janeiro;2026;2
Fluvial;Amapá;Japão;Janeiro;2026;1
Aérea;Rio de Janeiro;Jordânia;Janeiro;2026;2
Aérea;São Paulo;Jordânia;Janeiro;2026;2
Aérea;São Paulo;Jordânia;Janeiro;2026;18
Aérea;Rio de Janeiro;Kuwait;Janeiro;2026;6
Aérea;São Paulo;Kuwait;Janeiro;2026;7
Terrestre;Acre;Kuwait;Janeiro;2026;2
Aérea;São Paulo;Laos;Janeiro;2026;1
Aérea;São Paulo;Lesoto;Janeiro;2026;1
Aérea;Ceará;Letônia;Janeiro;2026;8
Aérea;Pernambuco;Letônia;Janeiro;2026;4
Aérea;Alagoas;Letônia;Janeiro;2026;1
Aérea;Bahia;Letônia;Janeiro;2026;3
Aérea;Rio de Janeiro;Letônia;Janeiro;2026;32
Aérea;São Paulo;Letônia;Janeiro;2026;4
Aérea;São Paulo;Letônia;Janeiro;2026;64
Aérea;Paraná;Letônia;Janeiro;2026;1
Aérea;Distrito Federal;Letônia;Janeiro;2026;1
Terrestre;Roraima;Letônia;Janeiro;2026;2
Terrestre;Paraná;Letônia;Janeiro;2026;16
Terrestre;Rio Grande do Sul;Letônia;Janeiro;2026;1
Marítima;São Paulo;Letônia;Janeiro;2026;11
Aérea;Ceará;Liechtenstein;Janeiro;2026;3
Aérea;Pernambuco;Liechtenstein;Janeiro;2026;1
Aérea;Rio de Janeiro;Liechtenstein;Janeiro;2026;2
Aérea;São Paulo;Liechtenstein;Janeiro;2026;4
Aérea;Santa Catarina;Liechtenstein;Janeiro;2026;1
Terrestre;Paraná;Liechtenstein;Janeiro;2026;4
Marítima;Rio de Janeiro;Liechtenstein;Janeiro;2026;1
Aérea;Amazonas;Lituânia;Janeiro;2026;1
Aérea;Ceará;Lituânia;Janeiro;2026;17
Aérea;Pernambuco;Lituânia;Janeiro;2026;3
Aérea;Bahia;Lituânia;Janeiro;2026;8
Aérea;Rio de Janeiro;Lituânia;Janeiro;2026;56
Aérea;São Paulo;Lituânia;Janeiro;2026;8
Aérea;São Paulo;Lituânia;Janeiro;2026;131
Aérea;Santa Catarina;Lituânia;Janeiro;2026;12
Aérea;Rio Grande do Sul;Lituânia;Janeiro;2026;1
Terrestre;Paraná;Lituânia;Janeiro;2026;1
Terrestre;Paraná;Lituânia;Janeiro;2026;22
Fluvial;Pará;Lituânia;Janeiro;2026;1
Fluvial;Amapá;Lituânia;Janeiro;2026;4
Aérea;Pará;Luxemburgo;Janeiro;2026;1
Aérea;Ceará;Luxemburgo;Janeiro;2026;6
Aérea;Pernambuco;Luxemburgo;Janeiro;2026;6
Aérea;Bahia;Luxemburgo;Janeiro;2026;8
Aérea;Minas Gerais;Luxemburgo;Janeiro;2026;4
Aérea;Rio de Janeiro;Luxemburgo;Janeiro;2026;74
Aérea;São Paulo;Luxemburgo;Janeiro;2026;1
Aérea;São Paulo;Luxemburgo;Janeiro;2026;110
Aérea;Santa Catarina;Luxemburgo;Janeiro;2026;3
Aérea;Distrito Federal;Luxemburgo;Janeiro;2026;1
Terrestre;Roraima;Luxemburgo;Janeiro;2026;1
Terrestre;Paraná;Luxemburgo;Janeiro;2026;4
Marítima;Ceará;Luxemburgo;Janeiro;2026;2
Marítima;Pernambuco;Luxemburgo;Janeiro;2026;1
Fluvial;Pará;Luxemburgo;Janeiro;2026;5
Aérea;Ceará;Líbano;Janeiro;2026;1
Aérea;Rio de Janeiro;Líbano;Janeiro;2026;16
Aérea;São Paulo;Líbano;Janeiro;2026;1
Aérea;São Paulo;Líbano;Janeiro;2026;216
Aérea;Paraná;Líbano;Janeiro;2026;2
Terrestre;Paraná;Líbano;Janeiro;2026;4
Terrestre;Paraná;Líbano;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Líbano;Janeiro;2026;2
Marítima;Santa Catarina;Líbano;Janeiro;2026;2
Aérea;Rio de Janeiro;Líbia;Janeiro;2026;1
Aérea;São Paulo;Líbia;Janeiro;2026;2
Aérea;Ceará;Macedônia;Janeiro;2026;1
Aérea;Rio de Janeiro;Macedônia;Janeiro;2026;28
Aérea;São Paulo;Macedônia;Janeiro;2026;1
Aérea;São Paulo;Macedônia;Janeiro;2026;12
Terrestre;Paraná;Macedônia;Janeiro;2026;3
Aérea;Ceará;Madagascar;Janeiro;2026;4
Aérea;Rio de Janeiro;Madagascar;Janeiro;2026;1
Aérea;São Paulo;Malauí;Janeiro;2026;5
Aérea;São Paulo;Mali;Janeiro;2026;14
Aérea;Amazonas;Malta;Janeiro;2026;1
Aérea;Ceará;Malta;Janeiro;2026;1
Aérea;Bahia;Malta;Janeiro;2026;2
Aérea;Rio de Janeiro;Malta;Janeiro;2026;17
Aérea;São Paulo;Malta;Janeiro;2026;3
Aérea;São Paulo;Malta;Janeiro;2026;63
Aérea;Paraná;Malta;Janeiro;2026;1
Aérea;Santa Catarina;Malta;Janeiro;2026;1
Terrestre;Paraná;Malta;Janeiro;2026;6
Fluvial;Amapá;Malta;Janeiro;2026;1
Aérea;Ceará;Malásia;Janeiro;2026;2
Aérea;Rio de Janeiro;Malásia;Janeiro;2026;105
Aérea;São Paulo;Malásia;Janeiro;2026;1
Aérea;São Paulo;Malásia;Janeiro;2026;114
Aérea;Paraná;Malásia;Janeiro;2026;2
Aérea;Santa Catarina;Malásia;Janeiro;2026;1
Aérea;Distrito Federal;Malásia;Janeiro;2026;1
Terrestre;Amazonas;Malásia;Janeiro;2026;1
Terrestre;Paraná;Malásia;Janeiro;2026;1
Terrestre;Paraná;Malásia;Janeiro;2026;104
Marítima;Rio de Janeiro;Malásia;Janeiro;2026;2
Aérea;Pará;Marrocos;Janeiro;2026;8
Aérea;Ceará;Marrocos;Janeiro;2026;3
Aérea;Pernambuco;Marrocos;Janeiro;2026;1
Aérea;Bahia;Marrocos;Janeiro;2026;5
Aérea;Rio de Janeiro;Marrocos;Janeiro;2026;77
Aérea;São Paulo;Marrocos;Janeiro;2026;2
Aérea;São Paulo;Marrocos;Janeiro;2026;455
Aérea;Santa Catarina;Marrocos;Janeiro;2026;3
Aérea;Distrito Federal;Marrocos;Janeiro;2026;1
Terrestre;Amazonas;Marrocos;Janeiro;2026;2
Terrestre;Roraima;Marrocos;Janeiro;2026;1
Terrestre;Amapá;Marrocos;Janeiro;2026;1
Terrestre;Paraná;Marrocos;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Marrocos;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Marrocos;Janeiro;2026;1
Fluvial;Amapá;Marrocos;Janeiro;2026;2
Aérea;São Paulo;Mauritânia;Janeiro;2026;10
Aérea;Rio de Janeiro;Maurício;Janeiro;2026;4
Aérea;São Paulo;Maurício;Janeiro;2026;3
Fluvial;Pará;Maurício;Janeiro;2026;1
Aérea;Rio de Janeiro;Mianma;Janeiro;2026;1
Marítima;Ceará;Mianma;Janeiro;2026;1
Marítima;Santa Catarina;Mianma;Janeiro;2026;1
Marítima;Santa Catarina;Mianma;Janeiro;2026;2
Aérea;Ceará;Moldávia;Janeiro;2026;1
Aérea;Bahia;Moldávia;Janeiro;2026;1
Aérea;Rio de Janeiro;Moldávia;Janeiro;2026;1
Aérea;São Paulo;Moldávia;Janeiro;2026;15
Aérea;Santa Catarina;Moldávia;Janeiro;2026;1
Aérea;Rio de Janeiro;Mongólia;Janeiro;2026;5
Aérea;São Paulo;Mongólia;Janeiro;2026;18
Terrestre;Paraná;Mongólia;Janeiro;2026;16
Aérea;Rio de Janeiro;Montenegro;Janeiro;2026;19
Aérea;São Paulo;Montenegro;Janeiro;2026;12
Terrestre;Paraná;Montenegro;Janeiro;2026;6
Terrestre;Mato Grosso do Sul;Montenegro;Janeiro;2026;1
Aérea;Bahia;Moçambique;Janeiro;2026;1
Aérea;São Paulo;Moçambique;Janeiro;2026;527
Terrestre;Paraná;Moçambique;Janeiro;2026;1
Aérea;Amazonas;México;Janeiro;2026;34
Aérea;Pará;México;Janeiro;2026;5
Aérea;Ceará;México;Janeiro;2026;7
Aérea;Rio Grande do Norte;México;Janeiro;2026;1
Aérea;Pernambuco;México;Janeiro;2026;2
Aérea;Bahia;México;Janeiro;2026;1
Aérea;Bahia;México;Janeiro;2026;26
Aérea;Minas Gerais;México;Janeiro;2026;13
Aérea;Rio de Janeiro;México;Janeiro;2026;1549
Aérea;São Paulo;México;Janeiro;2026;4
Aérea;São Paulo;México;Janeiro;2026;5908
Aérea;Paraná;México;Janeiro;2026;22
Aérea;Paraná;México;Janeiro;2026;10
Aérea;Santa Catarina;México;Janeiro;2026;89
Aérea;Rio Grande do Sul;México;Janeiro;2026;43
Aérea;Distrito Federal;México;Janeiro;2026;66
Terrestre;Acre;México;Janeiro;2026;4
Terrestre;Acre;México;Janeiro;2026;1
Terrestre;Amazonas;México;Janeiro;2026;12
Terrestre;Roraima;México;Janeiro;2026;4
Terrestre;Paraná;México;Janeiro;2026;44
Terrestre;Paraná;México;Janeiro;2026;609
Terrestre;Paraná;México;Janeiro;2026;1
Terrestre;Paraná;México;Janeiro;2026;2
Terrestre;Santa Catarina;México;Janeiro;2026;1
Terrestre;Rio Grande do Sul;México;Janeiro;2026;1
Terrestre;Rio Grande do Sul;México;Janeiro;2026;10
Terrestre;Rio Grande do Sul;México;Janeiro;2026;6
Terrestre;Rio Grande do Sul;México;Janeiro;2026;10
Terrestre;Rio Grande do Sul;México;Janeiro;2026;7
Terrestre;Mato Grosso do Sul;México;Janeiro;2026;30
Terrestre;Mato Grosso do Sul;México;Janeiro;2026;22
Marítima;Rio de Janeiro;México;Janeiro;2026;17
Marítima;Santa Catarina;México;Janeiro;2026;21
Marítima;Santa Catarina;México;Janeiro;2026;24
Fluvial;Pará;México;Janeiro;2026;11
Fluvial;Amapá;México;Janeiro;2026;2
Aérea;Ceará;Mônaco;Janeiro;2026;1
Aérea;Rio de Janeiro;Mônaco;Janeiro;2026;2
Aérea;São Paulo;Mônaco;Janeiro;2026;4
Terrestre;Paraná;Mônaco;Janeiro;2026;5
Aérea;Rio de Janeiro;Namíbia;Janeiro;2026;11
Aérea;São Paulo;Namíbia;Janeiro;2026;37
Terrestre;Paraná;Namíbia;Janeiro;2026;4
Aérea;Rio de Janeiro;Nepal;Janeiro;2026;2
Aérea;São Paulo;Nepal;Janeiro;2026;12
Fluvial;Pará;Nepal;Janeiro;2026;1
Aérea;Minas Gerais;Nicarágua;Janeiro;2026;1
Aérea;Rio de Janeiro;Nicarágua;Janeiro;2026;31
Aérea;São Paulo;Nicarágua;Janeiro;2026;1
Aérea;São Paulo;Nicarágua;Janeiro;2026;75
Aérea;Santa Catarina;Nicarágua;Janeiro;2026;4
Aérea;Rio Grande do Sul;Nicarágua;Janeiro;2026;1
Aérea;Distrito Federal;Nicarágua;Janeiro;2026;5
Terrestre;Paraná;Nicarágua;Janeiro;2026;4
Terrestre;Paraná;Nicarágua;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Nicarágua;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Nicarágua;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Nicarágua;Janeiro;2026;1
Marítima;Santa Catarina;Nicarágua;Janeiro;2026;1
Aérea;Rio de Janeiro;Nigéria;Janeiro;2026;5
Aérea;São Paulo;Nigéria;Janeiro;2026;92
Marítima;Ceará;Nigéria;Janeiro;2026;1
Aérea;Amazonas;Noruega;Janeiro;2026;2
Aérea;Pará;Noruega;Janeiro;2026;12
Aérea;Ceará;Noruega;Janeiro;2026;144
Aérea;Rio Grande do Norte;Noruega;Janeiro;2026;118
Aérea;Pernambuco;Noruega;Janeiro;2026;28
Aérea;Alagoas;Noruega;Janeiro;2026;5
Aérea;Bahia;Noruega;Janeiro;2026;51
Aérea;Minas Gerais;Noruega;Janeiro;2026;3
Aérea;Rio de Janeiro;Noruega;Janeiro;2026;527
Aérea;São Paulo;Noruega;Janeiro;2026;9
Aérea;São Paulo;Noruega;Janeiro;2026;380
Aérea;Paraná;Noruega;Janeiro;2026;6
Aérea;Santa Catarina;Noruega;Janeiro;2026;14
Aérea;Rio Grande do Sul;Noruega;Janeiro;2026;1
Aérea;Distrito Federal;Noruega;Janeiro;2026;9
Terrestre;Amazonas;Noruega;Janeiro;2026;3
Terrestre;Roraima;Noruega;Janeiro;2026;1
Terrestre;Paraná;Noruega;Janeiro;2026;5
Terrestre;Paraná;Noruega;Janeiro;2026;58
Terrestre;Rio Grande do Sul;Noruega;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Noruega;Janeiro;2026;2
Marítima;Pernambuco;Noruega;Janeiro;2026;12
Marítima;Pernambuco;Noruega;Janeiro;2026;2
Marítima;Rio de Janeiro;Noruega;Janeiro;2026;1
Marítima;Santa Catarina;Noruega;Janeiro;2026;2
Marítima;Santa Catarina;Noruega;Janeiro;2026;2
Fluvial;Pará;Noruega;Janeiro;2026;16
Fluvial;Amapá;Noruega;Janeiro;2026;3
Aérea;Ceará;Nova Zelândia;Janeiro;2026;2
Aérea;Pernambuco;Nova Zelândia;Janeiro;2026;1
Aérea;Alagoas;Nova Zelândia;Janeiro;2026;1
Aérea;Bahia;Nova Zelândia;Janeiro;2026;3
Aérea;Minas Gerais;Nova Zelândia;Janeiro;2026;6
Aérea;Rio de Janeiro;Nova Zelândia;Janeiro;2026;128
Aérea;São Paulo;Nova Zelândia;Janeiro;2026;1
Aérea;São Paulo;Nova Zelândia;Janeiro;2026;966
Aérea;Paraná;Nova Zelândia;Janeiro;2026;4
Aérea;Paraná;Nova Zelândia;Janeiro;2026;1
Aérea;Santa Catarina;Nova Zelândia;Janeiro;2026;25
Aérea;Rio Grande do Sul;Nova Zelândia;Janeiro;2026;14
Aérea;Distrito Federal;Nova Zelândia;Janeiro;2026;2
Terrestre;Rondônia;Nova Zelândia;Janeiro;2026;1
Terrestre;Amazonas;Nova Zelândia;Janeiro;2026;2
Terrestre;Roraima;Nova Zelândia;Janeiro;2026;1
Terrestre;Paraná;Nova Zelândia;Janeiro;2026;8
Terrestre;Paraná;Nova Zelândia;Janeiro;2026;136
Terrestre;Rio Grande do Sul;Nova Zelândia;Janeiro;2026;5
Terrestre;Rio Grande do Sul;Nova Zelândia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Nova Zelândia;Janeiro;2026;1
Marítima;Pernambuco;Nova Zelândia;Janeiro;2026;4
Marítima;Pernambuco;Nova Zelândia;Janeiro;2026;1
Marítima;Bahia;Nova Zelândia;Janeiro;2026;1
Marítima;Rio de Janeiro;Nova Zelândia;Janeiro;2026;1
Marítima;São Paulo;Nova Zelândia;Janeiro;2026;1
Marítima;Santa Catarina;Nova Zelândia;Janeiro;2026;4
Fluvial;Pará;Nova Zelândia;Janeiro;2026;7
Aérea;São Paulo;Níger;Janeiro;2026;1
Aérea;São Paulo;Omã;Janeiro;2026;3
Terrestre;Paraná;Omã;Janeiro;2026;2
Aérea;Rio de Janeiro;Palestina;Janeiro;2026;1
Aérea;São Paulo;Palestina;Janeiro;2026;39
Aérea;Amazonas;Panamá;Janeiro;2026;10
Aérea;Pará;Panamá;Janeiro;2026;2
Aérea;Rio Grande do Norte;Panamá;Janeiro;2026;1
Aérea;Alagoas;Panamá;Janeiro;2026;1
Aérea;Bahia;Panamá;Janeiro;2026;19
Aérea;Minas Gerais;Panamá;Janeiro;2026;10
Aérea;Rio de Janeiro;Panamá;Janeiro;2026;660
Aérea;São Paulo;Panamá;Janeiro;2026;374
Aérea;Santa Catarina;Panamá;Janeiro;2026;11
Aérea;Rio Grande do Sul;Panamá;Janeiro;2026;53
Aérea;Distrito Federal;Panamá;Janeiro;2026;52
Terrestre;Roraima;Panamá;Janeiro;2026;1
Terrestre;Paraná;Panamá;Janeiro;2026;8
